timestamp,src_ip,dst_ip,protocol,length
2025-03-26T19:39:18.160696,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:18.161301,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:18.161811,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:18.162362,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:18.162884,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:18.239887,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:18.240473,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:18.241042,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:18.321758,20.189.172.32,134.88.54.125,6,4471
2025-03-26T19:39:18.322411,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:18.323024,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:18.353387,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:18.400412,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:18.401431,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:18.402337,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:18.403082,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:18.403918,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:18.405102,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:18.406056,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.406869,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.407591,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.408293,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.408907,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.409486,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.410019,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:18.483206,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:18.483980,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:18.490645,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:18.567456,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:18.674039,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:18.767424,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:18.965430,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:19.067174,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:19.068297,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:19.069135,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:19.069951,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:19.083275,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:19.084362,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:19.085213,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:19.086678,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:19.102367,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:19.103168,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:19.103506,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:19.162783,134.88.54.125,218.92.0.153,6,146
2025-03-26T19:39:19.164794,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:19.181273,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:19.182032,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:19.182859,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:19.220522,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:19.221567,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:19.223132,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:19.224652,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:19.225519,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:19.261357,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:19.262175,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:19.263019,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:19.348222,20.189.172.32,134.88.54.125,6,2962
2025-03-26T19:39:19.349052,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:19.349871,20.189.172.32,134.88.54.125,6,1575
2025-03-26T19:39:19.350489,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:19.351154,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:19.364700,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:19.371774,218.92.0.153,134.88.54.125,6,178
2025-03-26T19:39:19.372633,134.88.54.125,218.92.0.153,6,66
2025-03-26T19:39:19.373553,134.88.48.203,239.255.255.250,17,139
2025-03-26T19:39:19.374358,162.159.133.234,134.88.54.125,6,188
2025-03-26T19:39:19.375074,134.88.54.125,162.159.133.234,6,66
2025-03-26T19:39:19.408980,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:19.427503,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:19.427906,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:19.428263,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:19.428548,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:19.428867,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:19.429126,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:19.513121,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:19.513685,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:19.514149,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:19.556853,134.88.48.121,134.88.1.4,17,95
2025-03-26T19:39:19.558577,134.88.48.121,134.88.1.4,17,95
2025-03-26T19:39:19.561862,134.88.1.4,134.88.48.121,17,206
2025-03-26T19:39:19.565674,134.88.1.4,134.88.48.121,17,218
2025-03-26T19:39:19.567498,134.88.48.121,34.107.221.82,6,74
2025-03-26T19:39:19.569327,34.107.221.82,134.88.48.121,6,74
2025-03-26T19:39:19.569760,134.88.48.121,34.107.221.82,6,66
2025-03-26T19:39:19.570247,134.88.48.121,34.107.221.82,6,367
2025-03-26T19:39:19.571071,134.88.54.125,134.88.1.4,17,100
2025-03-26T19:39:19.574151,134.88.1.4,134.88.54.125,17,436
2025-03-26T19:39:19.578915,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:19.581258,34.107.221.82,134.88.48.121,6,66
2025-03-26T19:39:19.584237,34.107.221.82,134.88.48.121,6,364
2025-03-26T19:39:19.584404,134.88.48.121,34.107.221.82,6,66
2025-03-26T19:39:19.585578,134.88.48.121,134.88.1.4,17,82
2025-03-26T19:39:19.586816,134.88.1.4,134.88.48.121,17,146
2025-03-26T19:39:19.587323,134.88.48.121,134.88.1.4,17,89
2025-03-26T19:39:19.587578,134.88.48.121,34.107.221.82,6,74
2025-03-26T19:39:19.588589,134.88.1.4,134.88.48.121,17,162
2025-03-26T19:39:19.589037,134.88.48.121,134.88.1.4,17,82
2025-03-26T19:39:19.589330,134.88.48.121,134.88.1.4,17,84
2025-03-26T19:39:19.589598,134.88.48.121,134.88.1.4,17,84
2025-03-26T19:39:19.590046,134.88.1.4,134.88.48.121,17,116
2025-03-26T19:39:19.590689,134.88.1.4,134.88.48.121,17,194
2025-03-26T19:39:19.591024,134.88.1.4,134.88.48.121,17,141
2025-03-26T19:39:19.596372,34.107.221.82,134.88.48.121,6,74
2025-03-26T19:39:19.596498,134.88.48.121,34.107.221.82,6,66
2025-03-26T19:39:19.596645,134.88.48.121,34.107.221.82,6,384
2025-03-26T19:39:19.606807,34.107.221.82,134.88.48.121,6,66
2025-03-26T19:39:19.609206,34.107.221.82,134.88.48.121,6,282
2025-03-26T19:39:19.609353,134.88.48.121,34.107.221.82,6,66
2025-03-26T19:39:19.629175,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:19.779170,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:19.977561,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:19.982701,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:19.983272,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:19.983522,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:20.037388,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.038451,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.040176,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.041143,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.042076,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.042973,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.043855,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.068749,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:20.069333,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:20.069911,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:20.128375,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:20.129438,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:20.130315,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:20.131144,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:20.150170,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:20.150496,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:20.150823,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:20.151128,172.16.48.60,239.255.255.250,17,217
2025-03-26T19:39:20.159812,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:20.176904,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:20.177911,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:20.178796,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:20.179601,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:20.180702,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:20.231875,20.189.172.32,134.88.54.125,6,1514
2025-03-26T19:39:20.232433,20.189.172.32,134.88.54.125,6,3023
2025-03-26T19:39:20.232829,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:20.233261,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:20.271497,185.93.89.118,134.88.54.125,6,1602
2025-03-26T19:39:20.272367,134.88.54.125,185.93.89.118,6,66
2025-03-26T19:39:20.275101,134.88.54.125,185.93.89.118,6,1178
2025-03-26T19:39:20.317945,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:20.318433,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:20.318855,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:20.319182,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:20.319535,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:20.319828,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:20.364427,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:39:20.388520,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:20.392331,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:20.448328,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:20.467212,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:20.530308,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:20.592923,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:20.753823,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.755542,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:20.804181,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:20.885191,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:20.885730,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:20.886215,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:20.886645,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:20.992998,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:21.011552,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:21.012162,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:21.012417,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:21.097605,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:21.098454,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:21.099347,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:21.161221,172.16.48.60,239.255.255.250,17,217
2025-03-26T19:39:21.177390,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:21.178220,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:21.181949,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:21.207481,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:21.259664,20.189.172.32,134.88.54.125,6,4471
2025-03-26T19:39:21.260500,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:21.263920,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:21.299770,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:21.353895,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:21.354712,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:21.355373,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:21.355886,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:21.356476,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:21.357048,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:21.407975,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:21.429979,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:21.490220,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:21.491060,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:21.576309,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:21.577354,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:21.606878,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:21.642815,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:21.805969,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:21.924969,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:21.925691,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:21.925977,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:22.008468,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:22.009314,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:22.010213,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:22.020316,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:22.072091,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:22.072634,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:22.073063,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:22.073463,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:22.086506,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:22.087498,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:22.088362,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:22.089238,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:22.090519,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:22.091078,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:22.091678,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:22.170235,20.189.172.32,134.88.54.125,6,1514
2025-03-26T19:39:22.171208,20.189.172.32,134.88.54.125,6,3023
2025-03-26T19:39:22.171868,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:22.173872,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:22.174670,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:22.176553,172.16.48.60,239.255.255.250,17,217
2025-03-26T19:39:22.219940,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:22.229241,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:22.252385,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:22.253170,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:22.253819,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:22.254333,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:22.254859,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:22.255298,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:22.322232,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:22.330935,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:22.419341,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:22.514205,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:22.519252,134.88.54.125,218.92.0.153,6,146
2025-03-26T19:39:22.555646,142.250.65.170,134.88.54.125,6,151
2025-03-26T19:39:22.556251,134.88.54.125,142.250.65.170,6,66
2025-03-26T19:39:22.559801,134.88.48.121,172.64.41.4,6,105
2025-03-26T19:39:22.568476,172.64.41.4,134.88.48.121,6,105
2025-03-26T19:39:22.569240,134.88.48.121,172.64.41.4,6,66
2025-03-26T19:39:22.618785,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:22.727883,218.92.0.153,134.88.54.125,6,130
2025-03-26T19:39:22.728754,134.88.54.125,218.92.0.153,6,66
2025-03-26T19:39:22.729499,218.92.0.153,134.88.54.125,6,66
2025-03-26T19:39:22.730854,134.88.54.125,218.92.0.153,6,66
2025-03-26T19:39:22.818526,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:22.940023,218.92.0.153,134.88.54.125,6,66
2025-03-26T19:39:22.969778,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:22.970422,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:22.970687,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:23.033023,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:23.049757,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:23.050571,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.051413,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:23.129367,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:23.130167,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.131108,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:23.132035,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:23.132889,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:23.133712,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:23.134491,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:23.144900,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:23.178908,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:23.180126,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:23.181035,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:23.181880,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:23.195004,172.16.48.60,239.255.255.250,17,217
2025-03-26T19:39:23.211574,20.189.172.32,134.88.54.125,6,4471
2025-03-26T19:39:23.212454,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.219184,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:23.231971,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:23.283987,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:23.297307,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:23.298233,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:23.299401,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:23.299978,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.300592,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:23.301085,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.345946,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:23.365000,185.93.89.118,134.88.54.125,6,114
2025-03-26T19:39:23.375802,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:23.377606,134.88.54.125,185.93.89.118,6,662
2025-03-26T19:39:23.396848,134.88.48.203,239.255.255.250,17,139
2025-03-26T19:39:23.438241,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:23.467121,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:39:23.631322,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:23.656273,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:23.817047,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:23.818324,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:23.818824,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:23.845788,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:23.868467,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:23.869494,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:23.870364,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:23.871202,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:23.896008,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:23.896828,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.897698,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:23.975189,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:23.976019,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:23.976938,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:24.045612,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:24.057723,20.189.172.32,134.88.54.125,6,4471
2025-03-26T19:39:24.058599,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:24.071966,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:24.139690,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:24.142955,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:24.143807,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:24.144505,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:24.146439,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:24.147120,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:24.153781,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:24.159730,0.0.0.0,255.255.255.255,17,344
2025-03-26T19:39:24.178336,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:24.186550,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:24.218103,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:24.245159,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:24.250876,162.159.133.234,134.88.54.125,6,122
2025-03-26T19:39:24.251685,134.88.54.125,162.159.133.234,6,66
2025-03-26T19:39:24.286236,134.88.54.125,142.251.32.106,6,105
2025-03-26T19:39:24.287179,134.88.54.125,142.251.32.106,6,90
2025-03-26T19:39:24.287912,134.88.54.125,142.251.32.106,6,66
2025-03-26T19:39:24.297159,142.251.32.106,134.88.54.125,6,66
2025-03-26T19:39:24.297991,142.251.32.106,134.88.54.125,6,66
2025-03-26T19:39:24.298702,134.88.54.125,142.251.32.106,6,66
2025-03-26T19:39:24.299384,142.251.32.106,134.88.54.125,6,66
2025-03-26T19:39:24.306285,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:24.445390,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:24.546043,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:24.547139,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:24.660756,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:24.753776,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:24.754515,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:24.754813,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:24.833130,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:24.834026,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:24.835556,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:24.852331,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:24.853400,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:24.855798,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:24.912148,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:24.912986,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:24.913864,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:24.993815,20.189.172.32,134.88.54.125,6,4471
2025-03-26T19:39:24.994644,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:24.997877,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:25.024743,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:25.059187,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:25.059980,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:25.060651,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:25.061226,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:25.061778,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:25.076238,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:25.077196,20.189.172.32,134.88.54.125,6,415
2025-03-26T19:39:25.078034,20.189.172.32,134.88.54.125,6,93
2025-03-26T19:39:25.078718,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:25.079507,134.88.54.125,20.189.172.32,6,90
2025-03-26T19:39:25.080185,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:25.081047,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:39:25.091552,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:25.092538,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:39:25.093484,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:39:25.154658,20.189.172.32,134.88.54.125,6,66
2025-03-26T19:39:25.162466,0.0.0.0,255.255.255.255,17,356
2025-03-26T19:39:25.203131,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:25.203631,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:39:25.271435,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:25.364732,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:25.365618,134.88.49.67,134.88.55.255,17,92
2025-03-26T19:39:25.460329,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:25.515554,134.88.54.125,91.189.91.157,17,90
2025-03-26T19:39:25.539342,91.189.91.157,134.88.54.125,17,90
2025-03-26T19:39:25.656244,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:39:25.664908,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:39:25.665459,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:39:25.665671,134.88.54.125,20.189.172.32,6,74
2025-03-26T19:39:25.676384,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:25.747836,20.189.172.32,134.88.54.125,6,74
2025-03-26T19:39:25.748617,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:25.749481,134.88.54.125,20.189.172.32,6,583
2025-03-26T19:39:25.823150,20.189.172.32,134.88.54.125,6,165
2025-03-26T19:39:25.824415,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:25.825382,134.88.54.125,20.189.172.32,6,512
2025-03-26T19:39:25.874536,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:39:25.904688,20.189.172.32,134.88.54.125,6,4471
2025-03-26T19:39:25.905496,134.88.54.125,20.189.172.32,6,66
2025-03-26T19:39:25.909024,134.88.54.125,20.189.172.32,6,364
2025-03-26T19:39:25.987321,20.189.172.32,134.88.54.125,6,169
2025-03-26T19:39:25.988235,20.189.172.32,134.88.54.125,6,415
